Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual elapsed time (Minutes)
"DL","01/06/2020","2167","N334DN","PHX","21:42","265"
"DL","01/06/2020","2168","N698DL","FLL","18:39","104"
"DL","01/06/2020","2172","N821DX","MCO","15:00","90"
"DL","01/06/2020","2174","N906DE","ALB","21:27","123"
"DL","01/06/2020","2176","N974DL","BNA","17:04","55"
"DL","01/06/2020","2183","N961AT","ORD","08:45","112"
"DL","01/06/2020","2184","N980AT","SDF","15:34","70"
"DL","01/06/2020","2185","N371DA","MSP","19:37","140"
"DL","01/06/2020","2186","N364DX","LGA","20:30","117"
"DL","01/06/2020","2187","N591NW","LAS","19:30","275"
"DL","01/06/2020","2196","N922DZ","IND","07:26","88"
"DL","01/06/2020","2203","N973DL","SRQ","15:41","86"
"DL","01/06/2020","2212","N894DN","EWR","11:56","128"
"DL","01/06/2020","2216","N859DN","ABQ","20:45","205"
"DL","01/06/2020","2227","N675DL","FLL","07:00","106"
"DL","01/06/2020","2229","N945AT","TYS","22:38","51"
"DL","01/06/2020","2230","N915DN","PWM","21:23","132"
"DL","01/06/2020","2238","N350DN","DCA","15:13","89"
"DL","01/06/2020","2239","N979AT","PNS","21:07","63"
"DL","01/06/2020","2241","N380DN","AUS","11:56","135"
"DL","01/06/2020","2243","N927DZ","SLC","10:29","261"
"DL","01/06/2020","2244","N375NC","DTW","14:22","101"
"DL","01/06/2020","2245","N306DQ","EWR","07:34","128"
"DL","01/06/2020","2251","N928AT","CLT","10:11","60"
"DL","01/06/2020","2255","N394DA","CAK","21:26","98"
"DL","01/06/2020","2264","N678DL","MCO","13:57","81"
"DL","01/06/2020","2266","N822DN","SFO","21:22","327"
"DL","01/06/2020","2269","N395DZ","DFW","10:57","140"
"DL","01/06/2020","2271","N365DN","PHX","13:59","262"
"DL","01/06/2020","2272","N897DN","RSW","19:22","98"
"DL","01/06/2020","2275","N6706Q","ORF","21:27","85"
"DL","01/06/2020","2277","N359DN","LGA","09:30","147"
"DL","01/06/2020","2278","N906AT","GNV","22:45","67"
"DL","01/06/2020","2285","N973DL","CHA","20:52","40"
"DL","01/06/2020","2291","N685DA","RSW","22:21","91"
"DL","01/06/2020","2293","N913DN","ELP","20:13","205"
"DL","01/06/2020","2300","N675DL","BOS","22:30","124"
"DL","01/06/2020","2302","N980AT","AVP","20:50","107"
"DL","01/06/2020","2304","N546US","TPA","21:14","81"
"DL","01/06/2020","2305","N358DN","SAT","13:05","147"
"DL","01/06/2020","2306","N988AT","DAY","22:21","80"
"DL","01/06/2020","2307","N995DL","OMA","22:26","134"
"DL","01/06/2020","2309","N965DL","STL","08:19","105"
"DL","01/06/2020","2315","N992AT","CAE","19:43","48"
"DL","01/06/2020","2318","N866DN","SMF","20:19","318"
"DL","01/06/2020","2319","N924DN","IAH","07:34","121"
"DL","01/06/2020","2330","N826DN","TPA","12:26","85"
"DL","01/06/2020","2334","N675DL","FLL","17:09","105"
"DL","01/06/2020","2337","N918DE","DAY","16:35","83"
"DL","01/06/2020","2342","N607AT","IND","16:31","79"
"DL","01/06/2020","2349","N310DN","DCA","12:19","92"
"DL","01/06/2020","2350","N875DN","JFK","08:20","128"
"DL","01/06/2020","2351","N917DN","RDU","07:25","72"
"DL","01/06/2020","2353","N966DL","BNA","11:12","55"
"DL","01/06/2020","2356","N921DN","BUF","21:56","109"
"DL","01/06/2020","2357","N396DN","ORD","22:42","101"
"DL","01/06/2020","2361","N843DN","RIC","22:33","75"
"DL","01/06/2020","2367","N996AT","MDT","15:09","93"
"DL","01/06/2020","2368","N989AT","GSP","08:48","45"
"DL","01/06/2020","2372","N890DN","TPA","13:30","74"
"DL","01/06/2020","2374","N983AT","BHM","08:54","41"
"DL","01/06/2020","2383","N896DN","MSY","17:31","80"
"DL","01/06/2020","2386","N376DA","EWR","20:41","116"
"DL","01/06/2020","2387","N952AT","DAB","09:28","67"
"DL","01/06/2020","2390","N678DL","FLL","08:05","103"
"DL","01/06/2020","2394","N971AT","MSN","09:27","121"
"DL","01/06/2020","2396","N997AT","FNT","15:07","105"
"DL","01/06/2020","2399","N907DE","RIC","11:56","81"
"DL","01/06/2020","2400","N345DN","LGA","07:30","205"
"DL","01/06/2020","2405","N916DN","MIA","09:40","111"
"DL","01/06/2020","2413","N894DN","BWI","18:36","94"
"DL","01/06/2020","2415","N837DN","EWR","22:26","115"
"DL","01/06/2020","2418","N343DN","LGA","11:30","131"
"DL","01/06/2020","2420","N983AT","CAE","16:20","51"
"DL","01/06/2020","2427","N832DN","DTW","11:20","104"
"DL","01/06/2020","2428","N824DN","IND","20:58","92"
"DL","01/06/2020","2431","N989DN","ECP","19:59","55"
"DL","01/06/2020","2436","N917DL","BHM","23:42","45"
"DL","01/06/2020","2438","N926AT","BHM","19:00","41"
"DL","01/06/2020","2445","N965AT","DAL","16:40","128"
"DL","01/06/2020","2447","N843DN","PBI","12:11","93"
"DL","01/06/2020","2448","N905DE","CHS","22:43","54"
"DL","01/06/2020","2449","N362NW","RDU","06:10","72"
"DL","01/06/2020","2451","N902DE","MEM","13:13","71"
"DL","01/06/2020","2452","N921DN","RIC","09:56","90"
"DL","01/06/2020","2453","N944AT","SAV","23:30","52"
"DL","01/06/2020","2457","N967DL","BDL","07:25","129"
"DL","01/06/2020","2463","N926AT","ICT","09:03","136"
"DL","01/06/2020","2465","N911DQ","BDL","13:04","125"
"DL","01/06/2020","2470","N858DZ","BNA","23:59","57"
"DL","01/06/2020","2472","N927DN","CHS","13:50","61"
"DL","01/06/2020","2479","N919AT","MDT","21:43","103"
"DL","01/06/2020","2481","N959AT","OKC","10:26","138"
"DL","01/06/2020","2483","N959AT","OKC","16:30","138"
"DL","01/06/2020","2484","N892AT","BHM","12:50","45"
"DL","01/06/2020","2487","N965AT","EWR","10:25","122"
"DL","01/06/2020","2491","N959AT","SDF","22:35","67"
"DL","01/06/2020","2493","N912DE","BDL","21:42","121"
"DL","01/06/2020","2495","N960DN","SAT","16:03","144"
"DL","01/06/2020","2500","N995AT","GPT","21:33","85"
"DL","01/06/2020","2501","N334DN","DFW","15:01","131"
"DL","01/06/2020","2506","N928AT","ECP","14:18","53"
"DL","01/06/2020","2512","N969DL","CHS","17:05","62"
"DL","01/06/2020","2513","N997DL","MIA","21:37","100"
"DL","01/06/2020","2521","N985AT","HSV","18:24","47"
"DL","01/06/2020","2524","N322DN","LGA","12:30","121"
"DL","01/06/2020","2532","N948AT","XNA","21:54","106"
"DL","01/06/2020","2534","N995DL","RDU","17:49","82"
"DL","01/06/2020","2541","N973DL","DSM","10:00","134"
"DL","01/06/2020","2545","N963DL","PNS","22:50","73"
"DL","01/06/2020","2553","N993AT","ORF","16:23","80"
"DL","01/06/2020","2554","N905DN","SJC","09:19","327"
"DL","01/06/2020","2556","N827DN","MCI","16:28","122"
"DL","01/06/2020","2558","N302DN","LAS","14:46","276"
"DL","01/06/2020","2564","N906DN","ORF","19:59","86"
"DL","01/06/2020","2565","N342DN","STL","20:32","101"
"DL","01/06/2020","2566","N952AT","CLT","13:40","58"
"DL","01/06/2020","2567","N999DN","ICT","15:05","140"
"DL","01/06/2020","2568","N370DN","LGA","15:30","115"
"DL","01/06/2020","2572","N937AT","TLH","16:20","52"
"DL","01/06/2020","2573","N937AT","MDW","11:05","107"
"DL","01/06/2020","2576","N915DU","PHL","20:16","107"
"DL","01/06/2020","2578","N944AT","IAD","07:33","101"
"DL","01/06/2020","2579","N307DQ","MDW","21:38","113"
"DL","01/06/2020","2581","N107DU","SLC","06:30","270"
"DL","01/06/2020","2582","N917DL","CLE","08:16","112"
"DL","01/06/2020","2585","N938AT","CLT","22:45","53"
"DL","01/06/2020","2587","N998AT","DAB","22:37","66"
"DL","01/06/2020","2588","N949AT","TLH","20:01","59"
"DL","01/06/2020","2590","N899DN","DEN","11:55","203"
"DL","01/06/2020","2594","N365DN","DCA","08:25","100"
"DL","01/06/2020","2599","N369NW","MIA","16:23","109"
"DL","01/06/2020","2602","N351DN","DCA","09:40","104"
"DL","01/06/2020","2604","N919DU","BNA","21:42","65"
"DL","01/06/2020","2607","N890DN","TPA","08:29","84"
"DL","01/06/2020","2609","N938AT","CLT","09:00","78"
"DL","01/06/2020","2612","N323US","DCA","22:20","81"
"DL","01/06/2020","2613","N306DQ","EYW","13:48","101"
"DL","01/06/2020","2614","N927AT","SAV","21:36","52"
"DL","01/06/2020","2617","N961AT","ORD","19:24","118"
"DL","01/06/2020","2619","N927DN","PHL","18:01","118"
"DL","01/06/2020","2620","N813DN","CLE","14:15","93"
"DL","01/06/2020","2629","N327DN","LGA","14:30","118"
"DL","01/06/2020","2633","N908DE","BWI","13:27","93"
"DL","01/06/2020","2638","N312DN","DCA","07:25","106"
"DL","01/06/2020","2646","N965DL","CLE","22:37","96"
"DL","01/06/2020","2647","N324DX","BOS","07:30","146"
"DL","01/06/2020","2651","N934DN","STL","09:50","96"
"DL","01/06/2020","2652","N380DN","LGA","18:30","122"
"DL","01/06/2020","2659","N940AT","AGS","20:15","53"
"DL","01/06/2020","2667","N386DA","ONT","20:23","292"
"DL","01/06/2020","2668","N972DL","MCI","13:57","126"
"DL","01/06/2020","2669","N940AT","JAN","12:05","66"
"DL","01/06/2020","2673","N817DN","PBI","19:10","99"
"DL","01/06/2020","2674","N915DU","CVG","15:12","78"
"DL","01/06/2020","2676","N992AT","VPS","15:46","70"
"DL","01/06/2020","2677","N667DN","FLL","22:55","97"
"DL","01/06/2020","2678","N946AT","GSP","16:37","45"
"DL","01/06/2020","2679","N827DN","BWI","22:45","95"
"DL","01/06/2020","2680","N885DN","SEA","10:20","345"
"DL","01/06/2020","2681","N333DX","RDU","22:49","77"
"DL","01/06/2020","2684","N924AT","EWR","09:07","129"
"DL","01/06/2020","2694","N971AT","JAN","15:00","70"
"DL","01/06/2020","2696","N776DE","MSP","15:00","145"
"DL","01/06/2020","2700","N972AT","TRI","19:10","57"
"DL","01/06/2020","2704","N553NW","RSW","15:56","99"
"DL","01/06/2020","2705","N375NC","DTW","08:25","130"
"DL","01/06/2020","2707","N841DN","PBI","14:05","98"
"DL","01/06/2020","2710","N900DU","SRQ","22:29","79"
"DL","01/06/2020","2711","N902DN","BWI","07:38","101"
"DL","01/06/2020","2715","N910DE","PNS","08:12","62"
"DL","01/06/2020","2723","N912DE","TUL","10:52","123"
"DL","01/06/2020","2728","N985AT","MLB","09:05","92"
"DL","01/06/2020","2729","N968DL","GSO","22:41","58"
"DL","01/06/2020","2745","N912DE","CLE","16:20","94"
"DL","01/06/2020","2752","N892AT","JAN","16:35","72"
"DL","01/06/2020","2784","N340DN","LGA","16:30","123"
"DL","01/06/2020","2789","N368NW","TUS","10:01","244"
"DL","01/06/2020","2792","N390DN","BOS","12:25","165"
"DL","01/06/2020","2796","N311DN","BOS","08:55","142"
"DL","01/06/2020","2798","N965DL","SRQ","17:45","85"
"DL","01/06/2020","2799","N325DN","DCA","10:42","92"
"DL","01/06/2020","2802","N678DL","TPA","19:32","83"
"DL","01/06/2020","2805","N915DE","BWI","09:23","98"
"DL","01/06/2020","2809","N924AT","SAV","20:30","57"
"DL","01/06/2020","2811","N339DN","DCA","16:19","84"
"DL","01/06/2020","2814","N376DN","LGA","21:30","113"
"DL","01/06/2020","2818","N917DL","SRQ","13:42","90"
"DL","01/06/2020","2824","N845DN","MSY","16:20","82"
"DL","01/06/2020","2825","N817DN","CVG","10:20","83"
"DL","01/06/2020","2827","N308DE","CVG","20:30","74"
"DL","01/06/2020","2831","N866DN","PIT","09:14","87"
"DL","01/06/2020","2844","N317US","DCA","21:09","89"
"DL","01/06/2020","2845","N679DA","LAX","19:24","311"
"DL","01/06/2020","2849","N907DN","JAX","10:50","61"
"DL","01/06/2020","2851","N911DA","IAH","09:40","126"
"DL","01/06/2020","2857","N930DZ","SFO","19:59","322"
"DL","01/06/2020","2878","N809DN","PBI","18:29","95"
"DL","01/06/2020","2899","N949AT","CLT","15:55","54"
"DL","01/06/2020","2902","N3745B","CVG","22:32","72"
"DL","01/06/2020","2907","N379DN","LGA","19:30","112"
"DL","01/06/2020","2908","N320DN","SAN","11:00","296"
"DL","01/06/2020","2909","N382DN","DCA","17:46","90"
"DL","01/06/2020","2915","N899AT","CHS","15:30","66"
"DL","01/06/2020","2933","N915DE","TUL","21:48","132"
"DL","01/06/2020","2936","N897DN","MSY","14:21","84"
"DL","01/06/2020","2944","N948AT","MLB","17:16","76"
"DL","01/06/2020","2946","N916DL","CMH","19:06","82"
"DL","01/06/2020","2952","N932AT","VPS","17:10","63"
"DL","01/06/2020","2958","N340DN","AUS","09:50","142"
"DL","01/06/2020","2963","N932AT","GSP","10:26","50"
"DL","01/06/2020","2977","N6706Q","BOS","13:45","138"
"DL","01/06/2020","2978","N822DN","MSY","10:57","84"
"DL","01/06/2020","2992","N883DN","PBI","17:02","93"
"DL","01/06/2020","2993","N820DX","TPA","22:30","76"
"DL","01/06/2020","3030","N899DN","MKE","20:08","110"
"DL","01/06/2020","3032","N358DN","SAN","19:50","281"
"DL","01/06/2020","3049","N992AT","HPN","09:46","131"
"DL","01/06/2020","3053","N925DN","SYR","09:12","118"
"DL","01/06/2020","3055","N359DN","DTW","16:35","99"
"DL","01/06/2020","3056","N966DL","GRR","21:55","107"
"DL","01/06/2020","3064","N6702","LAX","21:00","304"
"DL","01/06/2020","3076","N607AT","SDF","12:16","72"
"DL","01/06/2020","3083","N997AT","MYR","21:17","62"
"DL","01/06/2020","3086","N946AT","SDF","08:54","68"
"DL","01/06/2020","3092","N3732J","ONT","08:25","296"
"DL","01/06/2020","3109","N899AT","JAN","08:10","72"
"DL","01/06/2020","3122","N912DL","BHM","22:33","40"
"DL","01/06/2020","3130","N995DL","CLE","12:20","99"
